model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std
MedGemma-3-27B,MedGemma-3-27B,6,3,5,4.2,3.6,4.4,5.0,5.0,4.4399999999999995,4.066666666666666,0.44721359549995804,0.5477225575051662,0.5477225575051662,0.0,0.0,0.2607680962081058,0.4346134936801765
MedGemma-3-27B,MedGemma-3-27B,6,4,5,4.4,4.4,4.6,5.0,5.0,4.68,4.466666666666667,0.5477225575051662,0.5477225575051662,0.547722557505166,0.0,0.0,0.30331501776206177,0.5055250296034367
MedGemma-3-27B,MedGemma-3-27B,6,5,5,4.2,4.0,4.6,5.0,5.0,4.5600000000000005,4.266666666666667,0.8366600265340756,0.9999999999999999,0.5477225575051663,0.0,0.0,0.45607017003965505,0.7601169500660921
MedGemma-3-27B,MedGemma-3-27B,6,6,5,4.2,4.2,4.6,5.0,5.0,4.6,4.333333333333333,1.0954451150103321,1.0954451150103321,0.5477225575051662,0.0,0.0,0.5477225575051662,0.9128709291752772
MedGemma-3-27B,MedGemma-3-27B,6,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MedGemma-3-27B,MedGemma-3-27B,6,8,5,3.2,3.6,4.2,5.0,5.0,4.2,3.6666666666666665,1.3038404810405297,0.8944271909999159,0.8366600265340756,0.0,0.0,0.5830951894845298,0.9718253158075502
MedGemma-3-27B,MedGemma-3-27B,6,9,5,4.2,3.6,4.4,5.0,5.0,4.4399999999999995,4.066666666666666,0.44721359549995804,0.5477225575051662,0.5477225575051662,0.0,0.0,0.26076809620810565,0.43461349368017665
Meditron,Meditron_cluster,1,0,5,4.0,3.6,4.0,5.0,4.8,4.279999999999999,3.8666666666666663,0.0,0.5477225575051661,0.7071067811865476,0.0,0.44721359549995804,0.2683281572999746,0.3800584750330461
Meditron,Meditron_cluster,1,1,5,4.8,4.6,4.6,5.0,5.0,4.8,4.666666666666666,0.44721359549995787,0.894427190999916,0.894427190999916,0.0,0.0,0.44721359549995787,0.7453559924999305
Meditron,Meditron_cluster,1,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,1,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,1,4,5,4.6,4.6,4.2,5.0,4.6,4.6,4.466666666666667,0.5477225575051661,0.5477225575051661,1.0954451150103324,0.0,0.5477225575051661,0.5477225575051661,0.7302967433402217
Meditron,Meditron_cluster,1,5,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.365148371670111
Meditron,Meditron_cluster,1,6,5,5.0,4.4,4.8,5.0,5.0,4.84,4.733333333333333,0.0,0.5477225575051661,0.44721359549995804,0.0,0.0,0.16733200530681525,0.27888667551135893
Meditron,Meditron_cluster,1,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,1,8,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.21908902300206667,0.36514837167011077
Meditron,Meditron_cluster,1,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,1,10,5,4.0,3.6,3.8,5.0,4.8,4.24,3.8,0.0,0.5477225575051661,0.447213595499958,0.0,0.44721359549995787,0.2607680962081064,0.2981423969999721
Meditron,Meditron_cluster,2,0,5,4.8,4.8,4.6,5.0,5.0,4.84,4.733333333333333,0.44721359549995787,0.44721359549995787,0.5477225575051663,0.0,0.0,0.26076809620810604,0.4346134936801762
Meditron,Meditron_cluster,2,1,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999167,0.1490711984999859
Meditron,Meditron_cluster,2,2,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.21908902300206667,0.3651483716701108
Meditron,Meditron_cluster,2,3,5,2.0,1.0,2.0,5.0,2.4,2.48,1.6666666666666667,0.0,0.0,0.0,0.0,0.5477225575051661,0.10954451150103327,0.0
Meditron,Meditron_cluster,2,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,2,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,2,6,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999721
Meditron,Meditron_cluster,2,7,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051661,0.5477225575051661,0.0,0.0,0.0,0.21908902300206656,0.36514837167011094
Meditron,Meditron_cluster,2,8,5,3.6,3.2,4.2,4.8,4.0,3.9599999999999995,3.6666666666666665,0.8944271909999159,0.8366600265340756,0.8366600265340756,0.44721359549995787,1.224744871391589,0.8173126696681019,0.816496580927726
Meditron,Meditron_cluster,2,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,2,10,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.2981423969999721
Meditron,Meditron_cluster,2,11,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.44721359549995787,0.44721359549995787,0.44721359549995787,0.0,0.0,0.21908902300206642,0.3651483716701111
Meditron,Meditron_cluster,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,3,1,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,3,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,3,3,5,4.2,4.2,4.8,5.0,5.0,4.64,4.4,0.4472135954999579,0.4472135954999579,0.44721359549995787,0.0,0.0,0.2190890230020664,0.3651483716701108
Meditron,Meditron_cluster,3,4,5,4.2,4.0,4.6,5.0,4.8,4.5200000000000005,4.266666666666667,0.8366600265340756,1.224744871391589,0.894427190999916,0.0,0.44721359549995787,0.6572670690061994,0.9545214042184238
Meditron,Meditron_cluster,3,5,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,3,6,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701109
Meditron,Meditron_cluster,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,3,8,5,4.0,3.4,4.0,5.0,4.8,4.24,3.8,1.0,1.51657508881031,1.0,0.0,0.44721359549995804,0.7536577472566707,1.1690451944500122
Meditron,Meditron_cluster,3,9,5,4.6,4.4,4.8,5.0,4.8,4.720000000000001,4.6,0.5477225575051661,0.8944271909999159,0.4472135954999579,0.0,0.4472135954999579,0.4381780460041329,0.5962847939999442
Meditron,Meditron_cluster,3,10,5,4.0,3.8,4.6,5.0,4.8,4.4399999999999995,4.133333333333333,0.0,0.4472135954999579,0.8944271909999159,0.0,0.44721359549995804,0.3577708763999663,0.4472135954999579
Meditron,Meditron_cluster,3,11,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.3651483716701109
Meditron,Meditron_cluster,3,12,5,4.0,3.2,3.8,5.0,3.6,3.9200000000000004,3.6666666666666665,0.0,0.44721359549995787,0.4472135954999579,0.0,0.8944271909999159,0.268328157299975,0.23570226039551598
Meditron,Meditron_cluster,3,13,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999121,0.1490711984999859
Meditron,Meditron_cluster,3,14,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.0,0.0,0.0,0.21908902300206665,0.365148371670111
Meditron,Meditron_cluster,3,15,5,3.6,3.4,3.4,5.0,4.4,3.96,3.4666666666666663,0.5477225575051661,0.8944271909999159,0.8944271909999159,0.0,0.8944271909999159,0.6387487769068527,0.767390962214756
Meditron,Meditron_cluster,3,16,5,3.8,3.6,4.2,5.0,4.4,4.2,3.8666666666666663,0.4472135954999579,0.5477225575051662,0.44721359549995804,0.0,0.894427190999916,0.37416573867739417,0.38005847503304585
Meditron,Meditron_cluster,3,17,5,4.2,4.0,4.4,5.0,5.0,4.5200000000000005,4.2,0.44721359549995804,0.7071067811865476,0.5477225575051662,0.0,0.0,0.3033150177620619,0.5055250296034368
Meditron,Meditron_cluster,3,18,5,5.0,4.8,4.8,5.0,5.0,4.92,4.866666666666666,0.0,0.4472135954999579,0.4472135954999579,0.0,0.0,0.17888543819998343,0.2981423969999721
Meditron,Meditron_cluster,3,19,5,5.0,4.8,5.0,5.0,5.0,4.96,4.933333333333334,0.0,0.44721359549995787,0.0,0.0,0.0,0.08944271909999166,0.14907119849998582
Meditron,Meditron_cluster,3,20,5,4.4,4.2,5.0,5.0,5.0,4.72,4.533333333333333,0.5477225575051662,0.44721359549995787,0.0,0.0,0.0,0.17888543819998337,0.29814239699997197
Meditron,Meditron_cluster,3,21,5,4.0,4.0,4.2,5.0,5.0,4.44,4.066666666666666,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999128,0.14907119849998582
Meditron,Meditron_cluster,3,22,5,2.8,2.6,3.0,5.0,3.2,3.3200000000000003,2.8,0.4472135954999579,0.8944271909999159,0.7071067811865476,0.0,0.8366600265340756,0.521536192416212,0.6497862896539308
Meditron,Meditron_cluster,3,23,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,4,0,5,3.8,3.6,4.6,5.0,4.6,4.319999999999999,4.0,0.447213595499958,0.5477225575051661,0.5477225575051662,0.0,0.5477225575051662,0.3898717737923582,0.47140452079103157
Meditron,Meditron_cluster,4,1,5,3.4,2.6,4.2,5.0,4.4,3.9200000000000004,3.4,0.5477225575051661,0.5477225575051662,0.44721359549995787,0.0,0.5477225575051662,0.36331804249169913,0.4346134936801766
Meditron,Meditron_cluster,4,2,5,3.8,3.0,4.2,5.0,4.2,4.04,3.6666666666666665,0.4472135954999579,0.7071067811865476,0.44721359549995787,0.0,0.8366600265340756,0.43358966777357605,0.47140452079103157
Meditron,Meditron_cluster,4,3,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.547722557505166,0.547722557505166,0.0,0.0,0.0,0.21908902300206667,0.36514837167011105
Meditron,Meditron_cluster,4,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,4,5,5,3.6,3.4,3.8,5.0,4.4,4.04,3.6,0.8944271909999159,0.8944271909999159,1.0954451150103321,0.0,0.8944271909999159,0.726636084983398,0.9249624617007738
Meditron,Meditron_cluster,4,6,5,4.0,4.0,4.6,5.0,4.8,4.4799999999999995,4.2,1.224744871391589,1.224744871391589,0.894427190999916,0.0,0.44721359549995787,0.7429670248402683,1.0954451150103321
Meditron,Meditron_cluster,4,7,5,1.8,1.2,1.8,5.0,1.6,2.2800000000000002,1.6,0.8366600265340756,0.4472135954999579,0.4472135954999579,0.0,0.8944271909999159,0.4604345773288536,0.49441323247304403
Meditron,Meditron_cluster,4,8,5,4.6,4.6,4.8,5.0,5.0,4.8,4.666666666666666,0.5477225575051663,0.5477225575051663,0.44721359549995787,0.0,0.0,0.28284271247461884,0.47140452079103207
Meditron,Meditron_cluster,4,9,5,4.0,3.6,4.2,5.0,4.6,4.279999999999999,3.9333333333333327,0.0,0.5477225575051661,0.44721359549995804,0.0,0.5477225575051662,0.2683281572999748,0.27888667551135854
Meditron,Meditron_cluster,4,10,5,3.8,3.2,4.0,5.0,4.2,4.04,3.6666666666666665,0.447213595499958,0.44721359549995787,0.0,0.0,0.44721359549995787,0.2190890230020667,0.235702260395516
Meditron,Meditron_cluster,5,0,5,4.8,4.8,4.8,5.0,4.8,4.84,4.8,0.44721359549995804,0.44721359549995804,0.44721359549995804,0.0,0.44721359549995804,0.3577708763999663,0.44721359549995804
Meditron,Meditron_cluster,5,1,5,2.4,1.8,2.8,5.0,3.6,3.12,2.333333333333333,0.5477225575051662,0.4472135954999579,0.4472135954999579,0.0,0.5477225575051661,0.3346640106136301,0.40824829046386296
Meditron,Meditron_cluster,5,2,5,4.8,4.8,5.0,5.0,5.0,4.92,4.866666666666666,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998334,0.29814239699997197
Meditron,Meditron_cluster,5,3,5,4.2,4.0,4.6,5.0,5.0,4.5600000000000005,4.266666666666667,0.44721359549995787,0.7071067811865476,0.5477225575051661,0.0,0.0,0.2966479394838263,0.49441323247304403
Meditron,Meditron_cluster,5,4,5,4.4,4.4,5.0,5.0,5.0,4.76,4.6,0.5477225575051663,0.5477225575051663,0.0,0.0,0.0,0.21908902300206654,0.36514837167011094
Meditron,Meditron_cluster,5,5,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.18257418583505525
Meditron,Meditron_cluster,5,6,5,4.2,4.2,5.0,5.0,5.0,4.68,4.466666666666667,0.44721359549995787,0.44721359549995787,0.0,0.0,0.0,0.17888543819998348,0.29814239699997197
Meditron,Meditron_cluster,5,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,5,8,5,3.8,3.6,4.6,5.0,5.0,4.4,4.0,0.44721359549995787,0.8944271909999159,0.8944271909999157,0.0,0.0,0.44721359549995765,0.7453559924999298
Meditron,Meditron_cluster,5,9,5,4.0,3.6,4.0,5.0,4.6,4.24,3.8666666666666663,0.0,0.5477225575051661,0.0,0.0,0.5477225575051662,0.21908902300206665,0.18257418583505555
Meditron,Meditron_cluster,5,10,5,4.0,3.8,4.4,5.0,4.8,4.4,4.066666666666666,0.0,0.4472135954999579,0.5477225575051663,0.0,0.4472135954999579,0.2449489742783178,0.27888667551135854
Meditron,Meditron_cluster,5,11,5,4.6,4.6,4.6,5.0,5.0,4.76,4.6,0.5477225575051662,0.5477225575051662,0.5477225575051662,0.0,0.0,0.3286335345030995,0.5477225575051662
Meditron,Meditron_cluster,5,12,5,4.6,4.8,4.8,5.0,4.8,4.8,4.733333333333333,0.5477225575051663,0.44721359549995787,0.44721359549995787,0.0,0.44721359549995787,0.34641016151377535,0.4346134936801762
Meditron,Meditron_cluster,5,13,5,4.0,4.0,4.8,5.0,5.0,4.56,4.266666666666667,0.0,0.0,0.44721359549995787,0.0,0.0,0.08944271909999121,0.1490711984999859
Meditron,Meditron_cluster,5,14,5,3.8,3.6,4.0,5.0,4.6,4.2,3.8,0.447213595499958,0.8944271909999159,1.224744871391589,0.0,0.894427190999916,0.6782329983125267,0.8366600265340756
Meditron,Meditron_cluster,5,15,5,3.8,3.8,4.0,5.0,4.8,4.28,3.8666666666666663,0.4472135954999579,0.4472135954999579,0.0,0.0,0.4472135954999579,0.26832815729997495,0.2981423969999721
Meditron,Meditron_cluster,5,16,5,4.0,3.8,4.2,5.0,4.4,4.279999999999999,4.0,0.0,0.447213595499958,0.4472135954999579,0.0,0.5477225575051662,0.22803508501982753,0.2357022603955158
Meditron,Meditron_cluster,5,17,5,3.8,3.0,3.8,5.0,4.6,4.04,3.5333333333333328,0.4472135954999579,0.0,0.4472135954999579,0.0,0.5477225575051662,0.26076809620810587,0.29814239699997186
Meditron,Meditron_cluster,5,18,5,4.6,4.2,4.6,5.0,4.2,4.5200000000000005,4.466666666666667,0.547722557505166,0.8366600265340756,0.894427190999916,0.0,1.3038404810405297,0.6572670690061992,0.691214711777591
Meditron,Meditron_cluster,5,19,5,3.6,3.6,4.0,5.0,4.6,4.16,3.733333333333333,0.8944271909999159,0.8944271909999159,1.224744871391589,0.0,0.894427190999916,0.7668115805072326,0.9831920802501748
Meditron,Meditron_cluster,5,20,5,4.0,3.8,4.6,5.0,4.6,4.4,4.133333333333333,0.0,0.447213595499958,0.5477225575051662,0.0,0.5477225575051662,0.2828427124746189,0.29814239699997186
Meditron,Meditron_cluster,5,21,5,4.0,3.8,4.0,4.6,4.6,4.2,3.9333333333333336,0.0,0.44721359549995787,0.0,0.894427190999916,0.547722557505166,0.2828427124746194,0.14907119849998599
Meditron,Meditron_cluster,5,22,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,5,23,5,4.0,3.8,4.4,5.0,4.4,4.32,4.066666666666666,0.0,0.4472135954999579,0.5477225575051662,0.0,0.5477225575051661,0.2280350850198276,0.2788866755113583
Meditron,Meditron_cluster,6,0,5,2.6,2.6,3.6,5.0,5.0,3.7600000000000002,2.9333333333333327,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.0,0.0,0.3286335345030997,0.5477225575051661
Meditron,Meditron_cluster,6,1,5,3.6,3.6,4.0,5.0,5.0,4.24,3.733333333333333,1.9493588689617927,1.9493588689617927,1.4142135623730951,0.0,0.0,1.0620734437881403,1.7701224063135672
Meditron,Meditron_cluster,6,2,5,2.6,2.4,3.4,5.0,4.4,3.56,2.8,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.0,0.547722557505166,0.6066300355241238,0.8692269873603532
Meditron,Meditron_cluster,6,3,5,2.2,2.0,2.8,4.8,4.4,3.2399999999999998,2.333333333333333,0.44721359549995787,0.7071067811865476,0.447213595499958,0.44721359549995787,0.5477225575051662,0.26076809620810576,0.4714045207910316
Meditron,Meditron_cluster,6,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meditron,Meditron_cluster,6,5,5,3.4,3.4,4.2,5.0,5.0,4.2,3.6666666666666665,1.3416407864998738,0.8944271909999159,0.8366600265340757,0.0,0.0,0.5830951894845297,0.9718253158075502
Meditron,Meditron_cluster,6,6,5,2.0,2.2,3.2,5.0,5.0,3.4799999999999995,2.4666666666666663,0.7071067811865476,0.8366600265340756,0.8366600265340756,0.0,0.0,0.46043457732885357,0.767390962214756
Meditron,Meditron_cluster,6,7,5,1.8,2.0,3.0,5.0,5.0,3.3600000000000003,2.2666666666666666,0.4472135954999579,0.7071067811865476,0.7071067811865476,0.0,0.0,0.3577708763999664,0.5962847939999439
Meditron,Meditron_cluster,6,8,5,2.6,2.4,2.8,5.0,5.0,3.56,2.6,1.673320053068151,1.51657508881031,1.6431676725154982,0.0,0.0,0.94233751915118,1.5705625319186327
Meditron,Meditron_cluster,6,9,5,2.4,2.0,3.0,5.0,4.4,3.3600000000000003,2.4666666666666663,0.5477225575051661,0.7071067811865476,0.7071067811865476,0.0,0.5477225575051661,0.3847076812334268,0.6055300708194983
NVLM,NVLM,1,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,1,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,5,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,1,10,5,4.5,4.5,5.0,5.0,5.0,4.8,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,1,5,2.0,2.0,2.0,5.0,3.2,2.84,2.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.08944271909999167,0.0
NVLM,NVLM,2,2,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,3,5,3.0,2.0,2.8,5.0,4.0,3.3600000000000003,2.6,0.0,0.0,0.4472135954999579,0.0,0.0,0.08944271909999149,0.14907119849998607
NVLM,NVLM,2,4,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,6,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,7,5,4.0,3.6,4.0,5.0,5.0,4.32,3.8666666666666663,0.0,0.5477225575051662,0.0,0.0,0.0,0.10954451150103339,0.1825741858350554
NVLM,NVLM,2,8,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,9,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,10,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,2,11,5,4.0,3.4,4.0,5.0,5.0,4.28,3.8,0.0,0.5477225575051662,0.0,0.0,0.0,0.10954451150103339,0.1825741858350554
NVLM,NVLM,3,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,1,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,2,5,3.0,2.0,2.0,5.0,3.0,3.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,3,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.547722557505166,0.0,0.0,0.10954451150103277,0.18257418583505514
NVLM,NVLM,3,4,5,2.0,1.0,1.2,5.0,2.0,2.24,1.4,0.0,0.0,0.4472135954999579,0.0,0.0,0.0894427190999915,0.14907119849998607
NVLM,NVLM,3,5,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,6,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,7,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,8,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,9,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,10,5,4.0,4.0,4.0,5.0,4.8,4.36,4.0,0.0,0.0,0.0,0.0,0.44721359549995787,0.08944271909999166,0.0
NVLM,NVLM,3,11,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,12,5,4.0,4.0,4.0,5.0,4.8,4.36,4.0,0.0,0.0,0.0,0.0,0.44721359549995787,0.08944271909999141,0.0
NVLM,NVLM,3,13,5,3.0,2.0,3.0,5.0,3.2,3.2399999999999998,2.6666666666666665,0.0,0.0,0.0,0.0,0.4472135954999579,0.08944271909999149,0.0
NVLM,NVLM,3,14,5,4.6,4.6,5.0,5.0,5.0,4.84,4.7333333333333325,0.5477225575051663,0.5477225575051663,0.0,0.0,0.0,0.21908902300206654,0.365148371670111
NVLM,NVLM,3,15,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,16,5,4.0,4.0,4.0,5.0,4.8,4.36,4.0,0.0,0.0,0.0,0.0,0.44721359549995787,0.08944271909999166,0.0
NVLM,NVLM,3,17,5,4.0,3.0,4.0,5.0,5.0,4.2,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,18,5,3.0,2.0,2.8,5.0,2.4,3.04,2.6,0.0,0.0,0.447213595499958,0.0,0.5477225575051661,0.08944271909999167,0.1490711984999861
NVLM,NVLM,3,19,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,20,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,21,5,4.0,4.0,4.0,5.0,5.0,4.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,3,22,5,2.4,2.0,3.0,5.0,2.6,3.0,2.4666666666666663,0.5477225575051662,0.0,0.0,0.0,0.5477225575051662,0.0,0.1825741858350554
NVLM,NVLM,3,23,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,4,0,5,4.0,4.0,4.6,5.0,5.0,4.5200000000000005,4.2,0.0,0.0,0.5477225575051662,0.0,0.0,0.10954451150103288,0.18257418583505544
NVLM,NVLM,4,1,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVLM,NVLM,4,2,5,4.0,4.0,5.0,5.0,5.0,4.6,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
