model,subfolder,category_id,question_index,num_iterations,GPT1_mean,GPT2_mean,GPT3_mean,GPT4_mean,GPT5_mean,GPT_overall_score_mean,GPT_overall_score_wo_Q4&5_mean,GPT1_std,GPT2_std,GPT3_std,GPT4_std,GPT5_std,GPT_overall_score_std,GPT_overall_score_wo_Q4&5_std,nlp_model,precision_mean,precision_std,recall_mean,recall_std,f1_score_mean,f1_score_std,synonyms_precision_dict_mean,synonyms_precision_dict_std,synonyms_recall_dict_mean,synonyms_recall_dict_std,synonyms_f1_dict_mean,synonyms_f1_dict_std,synonyms_precision_snomed_mean,synonyms_precision_snomed_std,synonyms_recall_snomed_mean,synonyms_recall_snomed_std,synonyms_f1_snomed_mean,synonyms_f1_snomed_std,synonyms_precision_wn_mean,synonyms_precision_wn_std,synonyms_recall_wn_mean,synonyms_recall_wn_std,synonyms_f1_wn_mean,synonyms_f1_wn_std,synonyms_lemmatized_precision_dict_mean,synonyms_lemmatized_precision_dict_std,synonyms_lemmatized_recall_dict_mean,synonyms_lemmatized_recall_dict_std,synonyms_lemmatized_f1_dict_mean,synonyms_lemmatized_f1_dict_std,synonyms_lemmatized_precision_snomed_mean,synonyms_lemmatized_precision_snomed_std,synonyms_lemmatized_recall_snomed_mean,synonyms_lemmatized_recall_snomed_std,synonyms_lemmatized_f1_snomed_mean,synonyms_lemmatized_f1_snomed_std,synonyms_lemmatized_precision_wn_mean,synonyms_lemmatized_precision_wn_std,synonyms_lemmatized_recall_wn_mean,synonyms_lemmatized_recall_wn_std,synonyms_lemmatized_f1_wn_mean,synonyms_lemmatized_f1_wn_std
Llama,Llama_api,3,6,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.125,,0.6666666666666666,,0.2105263157894736,,0.125,,0.6666666666666666,,0.2105263157894736,,0.125,,0.6666666666666666,,0.2105263157894736,,0.15625,,0.8333333333333334,,0.2631578947368421,,0.15625,,0.8333333333333334,,0.2631578947368421,,0.15625,,0.8333333333333334,,0.2631578947368421,,0.15625,,0.8333333333333334,,0.2631578947368421,
Llama,Llama_api,3,7,1,4.0,3.0,3.0,5.0,5.0,4.0,3.333333333333333,,,,,,,,en_core_sci_lg,0.0606060606060606,,0.5,,0.1081081081081081,,0.0606060606060606,,0.5,,0.1081081081081081,,0.0606060606060606,,0.5,,0.1081081081081081,,0.0606060606060606,,0.5,,0.1081081081081081,,0.064516129032258,,0.5,,0.1142857142857143,,0.064516129032258,,0.5,,0.1142857142857143,,0.064516129032258,,0.5,,0.1142857142857143,
Llama,Llama_api,3,8,1,3.0,4.0,4.0,5.0,4.0,4.0,3.6666666666666665,,,,,,,,en_core_sci_lg,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0851063829787234,,0.6666666666666666,,0.1509433962264151,,0.0851063829787234,,0.6666666666666666,,0.1509433962264151,,0.0851063829787234,,0.6666666666666666,,0.1509433962264151,
Llama,Llama_api,3,9,1,5.0,5.0,4.0,5.0,5.0,4.8,4.666666666666667,,,,,,,,en_core_sci_lg,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,,0.0377358490566037,,0.6666666666666666,,0.0714285714285714,
Llama,Llama_api,3,10,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.2137404580152671,,0.4516129032258064,,0.2901554404145077,,0.2213740458015267,,0.4677419354838709,,0.3005181347150259,,0.2137404580152671,,0.4516129032258064,,0.2901554404145077,,0.2366412213740458,,0.5,,0.3212435233160621,,0.2403100775193798,,0.5254237288135594,,0.3297872340425532,,0.2248062015503876,,0.4915254237288136,,0.3085106382978724,,0.2480620155038759,,0.5423728813559322,,0.3404255319148936,
Llama,Llama_api,3,11,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.1020408163265306,,0.5263157894736842,,0.1709401709401709,,0.1020408163265306,,0.5263157894736842,,0.1709401709401709,,0.1122448979591836,,0.5789473684210527,,0.188034188034188,,0.1224489795918367,,0.631578947368421,,0.2051282051282051,,0.1237113402061855,,0.631578947368421,,0.2068965517241379,,0.1237113402061855,,0.631578947368421,,0.2068965517241379,,0.134020618556701,,0.6842105263157895,,0.2241379310344827,
Llama,Llama_api,4,0,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0697674418604651,,0.6,,0.125,,0.0697674418604651,,0.6,,0.125,,0.0930232558139534,,0.8,,0.1666666666666666,,0.0697674418604651,,0.6,,0.125,,0.0769230769230769,,0.6,,0.1363636363636363,,0.1025641025641025,,0.8,,0.1818181818181818,,0.0769230769230769,,0.6,,0.1363636363636363,
Llama,Llama_api,4,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.1481481481481481,,0.8,,0.25,,0.1481481481481481,,0.8,,0.25,,0.1481481481481481,,0.8,,0.25,,0.1481481481481481,,0.8,,0.25,,0.1481481481481481,,0.8,,0.25,,0.1481481481481481,,0.8,,0.25,,0.1481481481481481,,0.8,,0.25,
Llama,Llama_api,4,2,1,3.0,2.0,3.0,5.0,4.0,3.4,2.6666666666666665,,,,,,,,en_core_sci_lg,0.0101010101010101,,0.2,,0.0192307692307692,,0.0101010101010101,,0.2,,0.0192307692307692,,0.0101010101010101,,0.2,,0.0192307692307692,,0.0101010101010101,,0.2,,0.0192307692307692,,0.0104166666666666,,0.2,,0.0198019801980198,,0.0104166666666666,,0.2,,0.0198019801980198,,0.0104166666666666,,0.2,,0.0198019801980198,
Llama,Llama_api,4,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0441176470588235,,1.0,,0.0845070422535211,,0.0441176470588235,,1.0,,0.0845070422535211,,0.0441176470588235,,1.0,,0.0845070422535211,,0.0441176470588235,,1.0,,0.0845070422535211,,0.0441176470588235,,1.0,,0.0845070422535211,,0.0441176470588235,,1.0,,0.0845070422535211,,0.0441176470588235,,1.0,,0.0845070422535211,
Llama,Llama_api,4,4,1,3.0,2.0,3.0,5.0,5.0,3.6,2.6666666666666665,,,,,,,,en_core_sci_lg,0.0194174757281553,,0.3333333333333333,,0.036697247706422,,0.0194174757281553,,0.3333333333333333,,0.036697247706422,,0.029126213592233,,0.5,,0.055045871559633,,0.0194174757281553,,0.3333333333333333,,0.036697247706422,,0.0202020202020202,,0.3333333333333333,,0.0380952380952381,,0.0303030303030303,,0.5,,0.0571428571428571,,0.0202020202020202,,0.3333333333333333,,0.0380952380952381,
Llama,Llama_api,4,5,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.081967213114754,,1.0,,0.1515151515151515,,0.081967213114754,,1.0,,0.1515151515151515,,0.081967213114754,,1.0,,0.1515151515151515,,0.081967213114754,,1.0,,0.1515151515151515,,0.087719298245614,,1.0,,0.1612903225806451,,0.087719298245614,,1.0,,0.1612903225806451,,0.087719298245614,,1.0,,0.1612903225806451,
Llama,Llama_api,4,6,1,4.0,3.0,2.0,5.0,4.0,3.6,3.0,,,,,,,,en_core_sci_lg,0.0392156862745098,,0.6666666666666666,,0.074074074074074,,0.0392156862745098,,0.6666666666666666,,0.074074074074074,,0.0392156862745098,,0.6666666666666666,,0.074074074074074,,0.0392156862745098,,0.6666666666666666,,0.074074074074074,,0.0392156862745098,,0.6666666666666666,,0.074074074074074,,0.0392156862745098,,0.6666666666666666,,0.074074074074074,,0.0392156862745098,,0.6666666666666666,,0.074074074074074,
Llama,Llama_api,4,7,1,4.0,3.0,4.0,5.0,5.0,4.2,3.6666666666666665,,,,,,,,en_core_sci_lg,0.0317460317460317,,0.5,,0.0597014925373134,,0.0476190476190476,,0.75,,0.0895522388059701,,0.0317460317460317,,0.5,,0.0597014925373134,,0.0317460317460317,,0.5,,0.0597014925373134,,0.0491803278688524,,0.75,,0.0923076923076923,,0.0491803278688524,,0.75,,0.0923076923076923,,0.0491803278688524,,0.75,,0.0923076923076923,
Llama,Llama_api,4,8,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0129870129870129,,0.5,,0.0253164556962025,,0.0129870129870129,,0.5,,0.0253164556962025,,0.0259740259740259,,1.0,,0.050632911392405,,0.0129870129870129,,0.5,,0.0253164556962025,,0.0131578947368421,,0.5,,0.0256410256410256,,0.0131578947368421,,0.5,,0.0256410256410256,,0.0131578947368421,,0.5,,0.0256410256410256,
Llama,Llama_api,4,9,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0416666666666666,,0.75,,0.0789473684210526,,0.0416666666666666,,0.75,,0.0789473684210526,,0.0416666666666666,,0.75,,0.0789473684210526,,0.0555555555555555,,1.0,,0.1052631578947368,,0.0579710144927536,,1.0,,0.1095890410958904,,0.0579710144927536,,1.0,,0.1095890410958904,,0.0579710144927536,,1.0,,0.1095890410958904,
Llama,Llama_cluster,1,0,1,4.0,3.0,4.0,5.0,5.0,4.2,3.6666666666666665,,,,,,,,en_core_sci_lg,0.1704545454545454,,0.3846153846153846,,0.2362204724409448,,0.1704545454545454,,0.3846153846153846,,0.2362204724409448,,0.1818181818181818,,0.4102564102564102,,0.2519685039370079,,0.1931818181818181,,0.4358974358974359,,0.2677165354330709,,0.2023809523809523,,0.5,,0.288135593220339,,0.2023809523809523,,0.5,,0.288135593220339,,0.2023809523809523,,0.5,,0.288135593220339,
Llama,Llama_cluster,1,1,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0632911392405063,,0.5,,0.1123595505617977,,0.0632911392405063,,0.5,,0.1123595505617977,,0.0632911392405063,,0.5,,0.1123595505617977,,0.0632911392405063,,0.5,,0.1123595505617977,,0.0657894736842105,,0.5,,0.1162790697674418,,0.0657894736842105,,0.5,,0.1162790697674418,,0.0657894736842105,,0.5,,0.1162790697674418,
Llama,Llama_cluster,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0625,,0.4545454545454545,,0.1098901098901098,,0.075,,0.5454545454545454,,0.1318681318681318,,0.0625,,0.4545454545454545,,0.1098901098901098,,0.0875,,0.6363636363636364,,0.1538461538461538,,0.0875,,0.6363636363636364,,0.1538461538461538,,0.0625,,0.4545454545454545,,0.1098901098901098,,0.0875,,0.6363636363636364,,0.1538461538461538,
Llama,Llama_cluster,1,3,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.1020408163265306,,0.3571428571428571,,0.1587301587301587,,0.1020408163265306,,0.3571428571428571,,0.1587301587301587,,0.1122448979591836,,0.3928571428571428,,0.1746031746031746,,0.1020408163265306,,0.3571428571428571,,0.1587301587301587,,0.1263157894736842,,0.4285714285714285,,0.1951219512195122,,0.1052631578947368,,0.3571428571428571,,0.1626016260162601,,0.1052631578947368,,0.3571428571428571,,0.1626016260162601,
Llama,Llama_cluster,1,4,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0987654320987654,,0.1951219512195122,,0.1311475409836065,,0.0987654320987654,,0.1951219512195122,,0.1311475409836065,,0.1111111111111111,,0.2195121951219512,,0.1475409836065573,,0.1604938271604938,,0.3170731707317073,,0.2131147540983606,,0.1139240506329113,,0.225,,0.1512605042016806,,0.1139240506329113,,0.225,,0.1512605042016806,,0.1518987341772152,,0.3,,0.2016806722689075,
Llama,Llama_cluster,1,5,1,3.0,2.0,3.0,5.0,5.0,3.6,2.6666666666666665,,,,,,,,en_core_sci_lg,0.073170731707317,,0.4285714285714285,,0.125,,0.073170731707317,,0.4285714285714285,,0.125,,0.073170731707317,,0.4285714285714285,,0.125,,0.073170731707317,,0.4285714285714285,,0.125,,0.0789473684210526,,0.5,,0.1363636363636363,,0.0789473684210526,,0.5,,0.1363636363636363,,0.0789473684210526,,0.5,,0.1363636363636363,
Llama,Llama_cluster,1,6,1,5.0,4.0,5.0,5.0,5.0,4.8,4.666666666666667,,,,,,,,en_core_sci_lg,0.073170731707317,,0.6666666666666666,,0.1318681318681318,,0.0853658536585365,,0.7777777777777778,,0.1538461538461538,,0.073170731707317,,0.6666666666666666,,0.1318681318681318,,0.0975609756097561,,0.8888888888888888,,0.1758241758241758,,0.1216216216216216,,1.0,,0.216867469879518,,0.0945945945945946,,0.7777777777777778,,0.1686746987951807,,0.1081081081081081,,0.8888888888888888,,0.1927710843373494,
Llama,Llama_cluster,1,7,1,4.0,3.0,3.0,5.0,5.0,4.0,3.333333333333333,,,,,,,,en_core_sci_lg,0.0588235294117647,,0.6,,0.1071428571428571,,0.0588235294117647,,0.6,,0.1071428571428571,,0.0588235294117647,,0.6,,0.1071428571428571,,0.0588235294117647,,0.6,,0.1071428571428571,,0.0833333333333333,,0.8,,0.1509433962264151,,0.0625,,0.6,,0.1132075471698113,,0.0625,,0.6,,0.1132075471698113,
Llama,Llama_cluster,1,8,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0869565217391304,,0.8571428571428571,,0.1578947368421052,,0.0869565217391304,,0.8571428571428571,,0.1578947368421052,,0.0869565217391304,,0.8571428571428571,,0.1578947368421052,,0.0869565217391304,,0.8571428571428571,,0.1578947368421052,,0.088235294117647,,0.8571428571428571,,0.16,,0.088235294117647,,0.8571428571428571,,0.16,,0.088235294117647,,0.8571428571428571,,0.16,
Llama,Llama_cluster,1,9,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.1851851851851851,,0.5172413793103449,,0.2727272727272727,,0.1851851851851851,,0.5172413793103449,,0.2727272727272727,,0.1851851851851851,,0.5172413793103449,,0.2727272727272727,,0.1851851851851851,,0.5172413793103449,,0.2727272727272727,,0.1948051948051948,,0.5172413793103449,,0.2830188679245283,,0.1948051948051948,,0.5172413793103449,,0.2830188679245283,,0.2077922077922078,,0.5517241379310345,,0.3018867924528302,
Llama,Llama_cluster,1,10,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.1721311475409836,,0.328125,,0.2258064516129032,,0.1885245901639344,,0.359375,,0.2473118279569892,,0.1721311475409836,,0.328125,,0.2258064516129032,,0.2459016393442623,,0.46875,,0.3225806451612903,,0.2372881355932203,,0.4375,,0.3076923076923076,,0.211864406779661,,0.390625,,0.2747252747252747,,0.2457627118644068,,0.453125,,0.3186813186813186,
Llama,Llama_cluster,3,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0350877192982456,,0.3333333333333333,,0.0634920634920634,,0.0350877192982456,,0.3333333333333333,,0.0634920634920634,,0.0350877192982456,,0.3333333333333333,,0.0634920634920634,,0.0526315789473684,,0.5,,0.0952380952380952,,0.0535714285714285,,0.5,,0.096774193548387,,0.0535714285714285,,0.5,,0.096774193548387,,0.0535714285714285,,0.5,,0.096774193548387,
Llama,Llama_cluster,3,1,1,4.0,3.0,4.0,5.0,5.0,4.2,3.6666666666666665,,,,,,,,en_core_sci_lg,0.1041666666666666,,1.0,,0.1886792452830188,,0.1041666666666666,,1.0,,0.1886792452830188,,0.1041666666666666,,1.0,,0.1886792452830188,,0.1041666666666666,,1.0,,0.1886792452830188,,0.1063829787234042,,1.0,,0.1923076923076923,,0.1063829787234042,,1.0,,0.1923076923076923,,0.1063829787234042,,1.0,,0.1923076923076923,
Llama,Llama_cluster,3,2,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,,0.0952380952380952,,0.5714285714285714,,0.1632653061224489,
Llama,Llama_cluster,3,3,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.04,,0.5,,0.074074074074074,,0.04,,0.5,,0.074074074074074,,0.04,,0.5,,0.074074074074074,,0.04,,0.5,,0.074074074074074,,0.0408163265306122,,0.5,,0.0754716981132075,,0.0408163265306122,,0.5,,0.0754716981132075,,0.0408163265306122,,0.5,,0.0754716981132075,
Llama,Llama_cluster,3,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0652173913043478,,0.75,,0.12,,0.0652173913043478,,0.75,,0.12,,0.0652173913043478,,0.75,,0.12,,0.0652173913043478,,0.75,,0.12,,0.0952380952380952,,1.0,,0.1739130434782608,,0.0714285714285714,,0.75,,0.1304347826086956,,0.0714285714285714,,0.75,,0.1304347826086956,
Llama,Llama_cluster,3,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0666666666666666,,1.0,,0.125,,0.0666666666666666,,1.0,,0.125,,0.0666666666666666,,1.0,,0.125,,0.0666666666666666,,1.0,,0.125,,0.0681818181818181,,1.0,,0.1276595744680851,,0.0681818181818181,,1.0,,0.1276595744680851,,0.0681818181818181,,1.0,,0.1276595744680851,
Llama,Llama_cluster,3,6,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.1,,0.5,,0.1666666666666666,,0.1,,0.5,,0.1666666666666666,,0.1,,0.5,,0.1666666666666666,,0.1333333333333333,,0.6666666666666666,,0.2222222222222222,,0.1379310344827586,,0.6666666666666666,,0.2285714285714286,,0.1379310344827586,,0.6666666666666666,,0.2285714285714286,,0.1379310344827586,,0.6666666666666666,,0.2285714285714286,
Llama,Llama_cluster,3,7,1,4.0,3.0,3.0,5.0,5.0,4.0,3.333333333333333,,,,,,,,en_core_sci_lg,0.0930232558139534,,0.5,,0.1568627450980392,,0.0930232558139534,,0.5,,0.1568627450980392,,0.0930232558139534,,0.5,,0.1568627450980392,,0.0930232558139534,,0.5,,0.1568627450980392,,0.0952380952380952,,0.5,,0.16,,0.0952380952380952,,0.5,,0.16,,0.0952380952380952,,0.5,,0.16,
Llama,Llama_cluster,3,8,1,3.0,3.0,4.0,5.0,4.0,3.8,3.333333333333333,,,,,,,,en_core_sci_lg,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,,0.0784313725490196,,0.6666666666666666,,0.1403508771929824,
Llama,Llama_cluster,3,9,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0454545454545454,,0.6666666666666666,,0.0851063829787234,,0.0454545454545454,,0.6666666666666666,,0.0851063829787234,,0.0454545454545454,,0.6666666666666666,,0.0851063829787234,,0.0454545454545454,,0.6666666666666666,,0.0851063829787234,,0.0476190476190476,,0.6666666666666666,,0.0888888888888888,,0.0476190476190476,,0.6666666666666666,,0.0888888888888888,,0.0476190476190476,,0.6666666666666666,,0.0888888888888888,
Llama,Llama_cluster,3,10,1,4.0,3.0,4.0,5.0,5.0,4.2,3.6666666666666665,,,,,,,,en_core_sci_lg,0.183206106870229,,0.3870967741935484,,0.2487046632124352,,0.183206106870229,,0.3870967741935484,,0.2487046632124352,,0.1984732824427481,,0.4193548387096774,,0.2694300518134715,,0.2137404580152671,,0.4516129032258064,,0.2901554404145077,,0.2222222222222222,,0.4745762711864407,,0.3027027027027027,,0.2222222222222222,,0.4745762711864407,,0.3027027027027027,,0.2222222222222222,,0.4745762711864407,,0.3027027027027027,
Llama,Llama_cluster,3,11,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.1506849315068493,,0.5789473684210527,,0.2391304347826087,,0.1506849315068493,,0.5789473684210527,,0.2391304347826087,,0.1506849315068493,,0.5789473684210527,,0.2391304347826087,,0.1780821917808219,,0.6842105263157895,,0.2826086956521739,,0.1884057971014492,,0.6842105263157895,,0.2954545454545454,,0.1739130434782608,,0.631578947368421,,0.2727272727272727,,0.1884057971014492,,0.6842105263157895,,0.2954545454545454,
Llama,Llama_cluster,4,0,1,5.0,4.0,3.0,5.0,4.0,4.2,4.0,,,,,,,,en_core_sci_lg,0.0769230769230769,,0.8,,0.1403508771929824,,0.0769230769230769,,0.8,,0.1403508771929824,,0.0769230769230769,,0.8,,0.1403508771929824,,0.0769230769230769,,0.8,,0.1403508771929824,,0.08,,0.8,,0.1454545454545454,,0.08,,0.8,,0.1454545454545454,,0.08,,0.8,,0.1454545454545454,
Llama,Llama_cluster,4,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.12,,0.6,,0.1999999999999999,,0.12,,0.6,,0.1999999999999999,,0.12,,0.6,,0.1999999999999999,,0.12,,0.6,,0.1999999999999999,,0.125,,0.6,,0.2068965517241379,,0.125,,0.6,,0.2068965517241379,,0.125,,0.6,,0.2068965517241379,
Llama,Llama_cluster,4,2,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0093457943925233,,0.2,,0.0178571428571428,,0.0093457943925233,,0.2,,0.0178571428571428,,0.0093457943925233,,0.2,,0.0178571428571428,,0.0093457943925233,,0.2,,0.0178571428571428,,0.0097087378640776,,0.2,,0.0185185185185185,,0.0097087378640776,,0.2,,0.0185185185185185,,0.0097087378640776,,0.2,,0.0185185185185185,
Llama,Llama_cluster,4,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0389610389610389,,1.0,,0.075,,0.0389610389610389,,1.0,,0.075,,0.0389610389610389,,1.0,,0.075,,0.0389610389610389,,1.0,,0.075,,0.0394736842105263,,1.0,,0.0759493670886075,,0.0394736842105263,,1.0,,0.0759493670886075,,0.0394736842105263,,1.0,,0.0759493670886075,
Llama,Llama_cluster,4,4,1,3.0,2.0,2.0,5.0,5.0,3.4,2.333333333333333,,,,,,,,en_core_sci_lg,0.0277777777777777,,0.5,,0.0526315789473684,,0.0277777777777777,,0.5,,0.0526315789473684,,0.0277777777777777,,0.5,,0.0526315789473684,,0.0277777777777777,,0.5,,0.0526315789473684,,0.0294117647058823,,0.5,,0.0555555555555555,,0.0294117647058823,,0.5,,0.0555555555555555,,0.0294117647058823,,0.5,,0.0555555555555555,
Llama,Llama_cluster,4,5,1,3.0,2.0,2.0,5.0,4.0,3.2,2.333333333333333,,,,,,,,en_core_sci_lg,0.0389610389610389,,0.6,,0.073170731707317,,0.0389610389610389,,0.6,,0.073170731707317,,0.0389610389610389,,0.6,,0.073170731707317,,0.0389610389610389,,0.6,,0.073170731707317,,0.0410958904109589,,0.6,,0.0769230769230769,,0.0410958904109589,,0.6,,0.0769230769230769,,0.0410958904109589,,0.6,,0.0769230769230769,
Llama,Llama_cluster,4,6,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.06,,1.0,,0.1132075471698113,,0.06,,1.0,,0.1132075471698113,,0.06,,1.0,,0.1132075471698113,,0.06,,1.0,,0.1132075471698113,,0.0612244897959183,,1.0,,0.1153846153846153,,0.0612244897959183,,1.0,,0.1153846153846153,,0.0612244897959183,,1.0,,0.1153846153846153,
Llama,Llama_cluster,4,7,1,4.0,3.0,3.0,5.0,5.0,4.0,3.333333333333333,,,,,,,,en_core_sci_lg,0.0363636363636363,,0.5,,0.0677966101694915,,0.0545454545454545,,0.75,,0.1016949152542372,,0.0363636363636363,,0.5,,0.0677966101694915,,0.0363636363636363,,0.5,,0.0677966101694915,,0.0555555555555555,,0.75,,0.1034482758620689,,0.0555555555555555,,0.75,,0.1034482758620689,,0.0555555555555555,,0.75,,0.1034482758620689,
Llama,Llama_cluster,4,8,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.015625,,0.5,,0.0303030303030303,,0.015625,,0.5,,0.0303030303030303,,0.03125,,1.0,,0.0606060606060606,,0.015625,,0.5,,0.0303030303030303,,0.0158730158730158,,0.5,,0.0307692307692307,,0.0158730158730158,,0.5,,0.0307692307692307,,0.0158730158730158,,0.5,,0.0307692307692307,
Llama,Llama_cluster,4,9,1,5.0,4.0,4.0,5.0,5.0,4.6,4.333333333333333,,,,,,,,en_core_sci_lg,0.0422535211267605,,0.75,,0.08,,0.0422535211267605,,0.75,,0.08,,0.0422535211267605,,0.75,,0.08,,0.0422535211267605,,0.75,,0.08,,0.0434782608695652,,0.75,,0.0821917808219178,,0.0434782608695652,,0.75,,0.0821917808219178,,0.0434782608695652,,0.75,,0.0821917808219178,
Med42,Med42,1,0,1,4.0,4.0,4.0,5.0,5.0,4.4,4.0,,,,,,,,en_core_sci_lg,0.0754716981132075,,0.2051282051282051,,0.1103448275862069,,0.0754716981132075,,0.2051282051282051,,0.1103448275862069,,0.1037735849056603,,0.282051282051282,,0.1517241379310344,,0.0943396226415094,,0.2564102564102564,,0.1379310344827586,,0.1212121212121212,,0.3529411764705882,,0.1804511278195489,,0.1414141414141414,,0.4117647058823529,,0.2105263157894736,,0.1212121212121212,,0.3529411764705882,,0.1804511278195489,
Med42,Med42,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.1076923076923077,,0.7,,0.1866666666666666,,0.1076923076923077,,0.7,,0.1866666666666666,,0.1076923076923077,,0.7,,0.1866666666666666,,0.1076923076923077,,0.7,,0.1866666666666666,,0.1129032258064516,,0.7,,0.1944444444444444,,0.1129032258064516,,0.7,,0.1944444444444444,,0.1129032258064516,,0.7,,0.1944444444444444,
Med42,Med42,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,en_core_sci_lg,0.0707070707070707,,0.6363636363636364,,0.1272727272727272,,0.0909090909090909,,0.8181818181818182,,0.1636363636363636,,0.0707070707070707,,0.6363636363636364,,0.1272727272727272,,0.0909090909090909,,0.8181818181818182,,0.1636363636363636,,0.1041666666666666,,0.9090909090909092,,0.1869158878504673,,0.0833333333333333,,0.7272727272727273,,0.1495327102803738,,0.09375,,0.8181818181818182,,0.1682242990654205,
Med42,Med42,1,3,1,5.0,5.0,4.0,5.0,5.0,4.8,4.666666666666667,,,,,,,,en_core_sci_lg,0.0888888888888888,,0.4285714285714285,,0.147239263803681,,0.0888888888888888,,0.4285714285714285,,0.147239263803681,,0.0888888888888888,,0.4285714285714285,,0.147239263803681,,0.0888888888888888,,0.4285714285714285,,0.147239263803681,,0.0977443609022556,,0.4642857142857143,,0.1614906832298137,,0.0902255639097744,,0.4285714285714285,,0.1490683229813664,,0.0902255639097744,,0.4285714285714285,,0.1490683229813664,
